HDAC5_D2_3	HDAC5_D2_4	HDAC5_D2_1	HDAC5_D2_2	WT_D2_3	WT_D2_4	WT_D2_1	WT_D2_2
Zbtb40	5.88217194454276	5.87875570075327	5.8525985070038	5.57843067815429	5.58982042623263	5.65413790057818	5.54688604626182	5.61513700953574
Zbtb41	6.31475499825834	6.36342678106516	6.25674208141426	6.27359027054852	6.44520855423122	6.21466310955185	6.34492777796589	6.19336586448536
Zbtb42	4.6985716015653	4.66747804290976	5.03872258768472	5.23956909377143	5.0600075862291	5.04363913578488	4.96012006698474	5.28726250374788
Zbtb43	6.59448229333074	6.55156099218645	6.64652971135128	6.46474668906473	6.74535653073477	6.66794534501864	6.54781776943891	6.55895059203524
Zbtb44	6.98126538642578	6.93111378706744	6.96570336334715	6.98959056701431	7.2454752309548	7.14670650573268	7.14878895361023	7.04932547367714
Zbtb45	7.2876847130085	7.16276572895056	7.31610572631191	7.65108977471725	7.42718576435109	7.46934842624685	7.52551173449202	7.52677797513753
Zbtb46	4.42069350287074	4.5259967453235	4.49074169967244	4.36322249868399	4.48168131649872	4.43313180661394	4.42609942588829	4.52579750669132
Zbtb48	6.12084508881394	5.97997115102416	6.31374025418476	6.36067081599114	6.15636108061979	6.36470967607356	6.10743374694387	6.28096419086329
Zbtb49	5.44856043511859	5.35067265716571	5.48989729650157	5.66231221877909	5.51127272882786	5.55836719873468	5.54780557787289	5.58192338449748
Zbtb5	5.49921629224851	5.49501495352318	5.77858253902048	5.81870197390306	5.59339706971228	5.83677601590016	5.57909918520131	5.82993886737819
Zbtb6	6.29850573139067	6.19802577096661	6.1689475204819	6.44269080164694	6.33264156912256	6.31851363343264	6.40251406613687	6.12400725329691
Zbtb7a	7.33440489750592	7.20911552150206	7.36756607543461	7.46480476133086	7.41158414886825	7.48491678275624	7.39643997038938	7.38719202550863
Zbtb7b	6.27038580690396	6.26788217463233	6.43838442926926	6.38051296345397	6.20339676804684	6.34296438177873	6.15325812176341	6.30978555828218
Zbtb7c	5.24825515792381	5.2780077147265	5.50926111070899	5.68202763346325	5.59624485956074	5.60715806582986	5.52704335995509	5.69721998048808
Zbtb8a	4.57338751878955	4.53080842648545	4.64929313006279	4.75104030606243	4.43175022963013	4.74688400087975	4.56918451544667	4.62156245468106
Zbtb8b	5.46015291881086	5.37711565048221	5.62264749263759	5.74418057943132	5.65420939010189	5.74418271298773	5.60157982925655	5.69284071386841
Zbtb8os	4.46973960695635	4.62455464728811	4.54630418949918	4.72826926455729	4.65647103683914	4.53684053729615	4.67812291531647	4.65740622150991
Zbtb9	6.33367680257246	6.29866258072846	6.32547924567265	6.35932049915716	6.46479393946691	6.48181090578466	6.41552347292949	6.28474342809679
Zc2hc1a	7.23284336206954	7.29715095345851	7.35298586020219	7.67897385754545	7.72770190287633	7.53812427074218	7.65836536245538	7.55925932128069
Zc2hc1b	3.32892665450921	3.33431905577416	3.65553228944597	3.52635947751625	3.55592694743106	3.40006286391247	3.28289743174307	3.66969416442396
Zc2hc1c	5.74329596124013	5.44702101131878	5.67427837863515	5.80242211695515	5.63226778859702	5.60218687810695	5.58435634243771	5.54871040700056
Zc3h10	5.97286470878404	6.13459133131598	6.29052044788525	6.45868720668545	6.49590432679415	6.4217998752566	6.39625580272972	6.57648130300867
Zc3h11a	8.24109197361969	8.14442751921164	7.90190316749347	7.4849482973589	7.77692195439126	7.74725413908879	7.71804405631209	7.4651977877464
Zc3h12a	5.19110608602347	5.15939148984364	5.27409326220531	5.24804453543771	4.79942572569973	5.0844737238503	4.93468437724167	5.14389135748611
Zc3h12b	6.33387724105821	5.98364593512062	5.92410314939996	5.99775005600333	6.45677490911169	6.41093478582567	6.47180159553301	6.0047313076794
Zc3h12c	6.66351801412474	6.73880572830426	6.71040110434858	6.47311496959638	6.72769655213611	6.67158756606497	6.52234851008821	6.42352601308392
Zc3h12d	4.94245441131359	4.69033456993927	5.06948762224742	5.08869017599772	4.72673947361449	4.96758399319817	4.83439240550047	5.29583745918042
Zc3h13	8.07174162330037	7.77398226054825	7.75665027631411	7.50750117781987	7.7684119910124	7.89953561646783	7.73874971822365	7.46502731446456
Zc3h14	6.65929369392603	6.57334832511053	6.30497452475069	6.31310769095105	6.55118748433757	6.37321314884514	6.6312477154881	6.33851637754606
Zc3h15	8.33202820390024	8.30025316189156	8.25417681948854	8.42759925819585	8.49763669861068	8.38493810772175	8.52015957509314	8.38055375342495
Zc3h18	6.93557776336708	6.88043978468086	7.00813523155685	6.96207269883482	6.93120310883259	7.0623667256708	6.8959555573522	6.94061228534097
Zc3h3	6.59476306115946	6.3736309859509	6.56912115006845	6.52782905911035	6.49007526215526	6.62239635953632	6.44451511009633	6.43221405258205
Zc3h4	6.99360810526838	6.91055972205583	7.05325831292863	6.97082665769055	7.00506630865779	7.12352423449826	6.93023945076817	6.94690826291961
Zc3h6	6.81579184993751	6.48503540917802	6.4627673292063	6.29495135089176	6.85114779392628	6.65783572241882	6.65814375929519	6.25797113915209
Zc3h7a	6.45076886262522	6.25249900693891	6.03483260425404	5.73168048967859	5.80765621448173	5.76061302481883	5.86142043272399	5.68554151239083
Zc3h7b	8.40051821583534	8.5627507882319	8.58389222509142	8.33665512694781	8.30871537429367	8.39842872429802	8.20680637811254	8.36502758000515
Zc3h8	6.16607260322541	6.0618182173833	6.24562208101527	6.32383118276276	6.33644145960731	6.3346741928232	6.2559524448686	6.28188592184963
Zc3hav1	7.82236831108796	7.00469111909693	6.86853386495402	5.75302107281659	5.39061464156151	5.06732702651546	5.29430462957252	5.45049331250117
Zc3hav1l	5.33435369964768	5.28390215549206	5.38518457558827	5.35754451034222	5.28179631291595	5.08087487357173	5.19999032842641	5.41705316007442
Zc3hc1	6.37886685256628	6.38352361687325	6.31562822320979	6.3962296239553	6.42986289515327	6.40194495233235	6.43821610680753	6.27110504917148
Zc4h2	7.26722012663406	7.23804712939689	7.2684214994213	7.51419341959973	7.61376470887017	7.47536519554989	7.58730301092342	7.4585829509834
Zcchc10	4.67092830939811	4.77138026899515	4.92430384645283	5.25425063083523	4.9873693665335	5.05660887899531	5.06571270411981	5.22951219696061
Zcchc12	8.97847853620515	8.5686781658922	8.58719937162297	8.69145777038619	8.90970148058178	8.7267918019979	8.88863994674876	8.552410200052
Zcchc13	4.5298236744469	4.65416807547576	4.83667471590575	5.1540654995074	4.78045242685085	5.01594632151396	4.9095751219251	5.10429351569767
Zcchc14	7.82403602616659	7.86365847435829	7.94974464453296	7.83446705823702	7.92410221364817	8.08483168662272	7.79656332370865	7.70782844569205
Zcchc17	7.18863811736315	7.24985206008237	7.29924949599683	7.70581904619242	7.61227987685024	7.49074781614787	7.69052137770614	7.72197570447286
Zcchc18	9.66240741748343	9.42630909796894	9.22866880153526	9.41689544565414	9.77190536036859	9.4976733744819	9.82113325900472	9.37421548566292
Zcchc2	6.15781056547149	6.12348952165984	5.95734306998956	5.59171095339048	5.63042316602595	5.65659097037547	5.62497394337738	5.58692586317758
Zcchc24	7.24413508362459	7.8056255887564	7.65289806689098	7.34210733758875	7.49093509509388	7.51313805021787	7.33013022294382	7.55314371422291
Zcchc3	5.87879684360405	5.90650451416047	6.13786124724555	6.37649827408383	6.17513848998961	6.25358007199372	6.13862350241087	6.23893605513759
Zcchc4	5.3116358944894	5.05104709589203	5.19230769837253	5.3079505622391	5.15984343601179	4.94086838459326	5.15615321450495	5.27403736540685
Zcchc7	6.92600803494348	7.38726074562541	7.02115037933468	6.58937636794804	6.76993011698831	6.6370566377512	6.56682827006247	6.454304044935
Zcchc8	6.75479483346882	6.6129593519309	6.4317387451239	6.05213397407105	6.26941179801407	6.42388680624494	6.32644804099578	6.16137359462925
Zcchc9	6.0593101791727	6.13133800587608	6.02513218301389	5.89867157694777	6.0000110844995	5.9417117694679	5.9787913721585	5.98072804955325
Zcrb1	6.2871072231727	6.33599227893687	6.46929329208218	7.10390199632063	6.97097187324132	6.86641864767311	7.05744996326683	7.01583774670243
Zcwpw1	4.40156415425901	4.42623828373845	4.52673163282026	4.78399709838791	4.59572041341649	4.7392020344608	4.64671631736133	4.57362186628211
Zcwpw2	4.63432623397887	4.7900160526235	4.84425365360217	4.98826247084609	4.8706425351899	4.90080239516947	4.89315599117057	5.02817924651037
Zdbf2	8.11467470374903	7.75016712086941	7.74261114402206	7.48260640261468	8.10995657822148	7.94968218577146	7.92001209552371	7.58078272741125
Zdhhc1	6.25380060905335	6.28815675025439	6.28626524792503	6.42761107568343	6.39835154681546	6.41887122652295	6.44704137831795	6.41312867039936
Zdhhc11	4.19869830326107	4.16390712974209	4.37662112782031	4.47818396109132	4.28146124474307	4.46047216475594	4.27272927378781	4.36532840123086
Zdhhc12	6.14167286928277	6.32124839821665	6.37129269447046	6.37961905402617	6.31345932725393	6.33673312509632	6.24458613662923	6.35490371942323
Zdhhc13	6.34484793839566	6.21503746276922	5.88746462741979	5.91788274471273	6.14746545251842	6.04960660285444	6.33134998421384	5.98160363365041
Zdhhc14	6.96844132226193	6.89689770519501	6.96358074028914	7.05466687771321	6.98937286851235	7.04528471631095	7.00932451157399	6.96405226559593
Zdhhc15	4.96478317668097	4.91215302563687	4.9126926615403	4.85250037391638	5.09028200739552	5.01542988006918	5.02688421303041	4.9835821600132
Zdhhc16	5.92938301779623	6.03579248104653	5.89353583512246	6.18567305188149	5.95651605406028	5.98156613881932	6.16607386851652	6.08989836731311
Zdhhc17	7.42714564274309	7.17992962813706	7.041747548705	6.93209149120799	7.24308644977923	7.23211811951656	7.31193304624692	7.04667045347182
Zdhhc18	6.76341896553138	6.76632720849	6.81866224849588	7.0391774387931	7.10610993164882	7.13941708990867	7.12142922816699	7.00582379561667
Zdhhc19	4.75341985286983	4.80465028512709	4.94115904670667	4.97546159145945	4.94701270715024	4.97177917564981	4.87407435892913	4.99337660465098
Zdhhc2	7.20516134823964	7.17682205051301	7.01819121528827	7.27232795007288	7.59096878492576	7.4284541612139	7.69502647683169	7.46591878139468
Zdhhc20	6.72252800474517	6.70145620260215	6.45458814695008	6.48615674950803	6.82242871908583	6.53268533478865	6.78848903941268	6.46397654835843
Zdhhc21	6.32091648175586	6.23646138945075	6.06140542512513	6.12124849975854	6.29279921264988	6.14185270753395	6.37072250426608	6.18310549702465
Zdhhc22	6.99086399463896	7.09477842915363	7.21240422445772	7.47231267644032	7.44740482047229	7.44758182429341	7.46949138252232	7.59274507594148
Zdhhc23	6.40905104438465	6.23250229443428	6.37428646180372	6.44532809462645	6.48962044677834	6.51829536095166	6.50232274503552	6.53503037934232
Zdhhc24	5.87842449915123	6.09899347695476	6.05647079325257	6.1744676613181	6.16151171774076	6.13602984743182	6.20205595375552	6.32615303842762
Zdhhc25	4.26535227832959	4.58828481000804	4.80339514802052	4.75996578358357	4.49214271318885	4.60681374078979	4.26150783527215	4.48214962397818
Zdhhc3	6.09270767063129	6.17251746426996	6.1110577493927	6.22990820220033	6.20435667711639	6.15638055057659	6.25192041971407	6.23306394252576
Zdhhc4	6.33771360341156	6.77114414039598	6.34290066357126	6.42760967147287	6.54154035692088	6.41946981968247	6.6521564356034	6.48769370564024
Zdhhc5	7.73842572791157	7.84492293670163	7.59932559369173	7.60467836856031	7.68797120157296	7.60790053314631	7.73918444930011	7.53163136108272
Zdhhc6	6.1596860885803	6.24783948111195	5.91364988924456	6.12298006165219	6.04807388259139	5.81931918594557	6.21496963481829	5.98795987230714
Zdhhc7	6.69417660100553	6.75247956711246	6.80804873695347	6.84374920896987	6.8248230991008	6.77927514866376	6.80341800928935	6.93989661387603
Zdhhc8	6.75246280752812	6.69678490131893	6.82265283137258	6.91757854369139	6.97755581363869	6.97214981354484	6.9828664457878	7.10002595175919
Zdhhc9	6.99420441590703	6.91496395596978	6.81901042338553	6.78191870466897	7.02615838684824	6.92699881014622	7.03741222151652	6.92502366116593
Zeb1	8.05524023583111	8.17591517485129	8.02359706596657	7.89727129339526	8.10970568905806	8.04530818675283	8.05064321389197	7.93928025968708
Zeb2	7.22790143556327	7.20337431949519	6.93089266630409	6.55217258634069	6.8482523990684	6.77212173387082	6.89796009190144	6.8827358002782
Zer1	8.23251928588543	8.12219115493185	8.06708839775725	7.92888343566263	8.17119078872853	8.15563201765803	8.10614290719606	7.90927723199349
Zfand1	5.84759007551677	6.01960896086401	6.01091025558747	6.16822906297303	6.10670084768027	6.08979892665537	6.15804549905819	6.27493939024752
Zfand2a	6.16712454393342	6.44111176819292	6.43000456070898	6.50430371516423	6.31123227463495	6.29084425329952	6.24936980788946	6.32350655057026
Zfand2b	6.18060253684432	6.17015489399902	6.34555022417232	6.5053614104142	6.35638953867023	6.36839245923834	6.35978562848058	6.53510671879259
Zfand3	7.18588109013994	7.431660252971	7.33867786138136	7.4359538031603	7.441720578334	7.4088765087031	7.43884921023881	7.42848898155216
Zfand4	4.3408584584095	4.45208703666197	4.46419643554159	4.43811565732547	4.42612860544862	4.384110162276	4.40187679018414	4.55691975705562
Zfand5	6.85298301008798	6.91003966870254	6.82894726193701	6.89600150460923	6.94896947503271	6.92440196276564	6.98100650534188	6.89746568063856
Zfand6	6.21248520184536	6.42741561735513	6.21874520834999	6.32954095639388	6.34987304550255	6.28273041198895	6.41805411735513	6.30835274402949
Zfat	5.49885457836718	5.50744538568422	5.46058802983146	5.37211980681303	5.34963768710321	5.43267307476529	5.38528261894949	5.37688141360993
Zfc3h1	6.68431815933179	6.51081795004329	6.09983013572944	5.53245882237812	6.16511124152241	6.08983416267308	6.17162655868209	5.8318297472859
Zfhx2	7.04102962103595	7.11135947151743	7.22111376866301	6.94889973782655	7.10416316077927	7.13514943776723	6.79724678546729	6.71448023346445
Zfhx3	7.6229449160599	7.52939309129438	7.50395112088359	7.21019870805011	7.44236155160577	7.09185575904208	7.09351164157645	6.89563426132789
Zfhx4	7.05078609674044	6.74478642083147	6.85552289892232	6.68541770720273	7.06578420583308	6.70356430453467	6.65899522339837	6.29321563181969
Zfp1	5.5287024862493	5.4388254326166	5.52830927974999	5.6588749896771	5.55713954401038	5.66824596156527	5.6352782080367	5.63897404924141
Zfp105	5.31815517704865	5.46712432134468	5.35259467526688	5.56226469862917	5.51901788537462	5.26559848730998	5.56707167701885	5.6268384871501
Zfp106	8.27767903179059	8.25433284758619	8.09237304081737	8.02999566588367	8.24198138315687	8.1662782106944	8.29327961817279	8.18669083785877
Zfp108	6.20134759595553	6.3417538693491	6.33666392140569	6.70677530624845	6.48634221984063	6.55355393055816	6.57153343017088	6.43481913277785
Zfp11	6.02528071066803	5.90665474746899	5.97177327400145	5.93796746224813	6.04627610762235	5.9352933923928	5.97254912680797	5.98149478202795
Zfp110	5.88144281039078	6.1411596371187	5.9026970144238	5.62816559741377	5.801908022893	5.80526784806405	5.74383089588153	5.68163981503568
Zfp111	5.56107007258044	5.60144176039575	5.65725726029739	5.64326708032507	5.6763051530211	5.76865942972641	5.62219335517676	5.58760835037369
Zfp112	4.2881319576135	4.39548321177559	4.51694520563397	4.56811603774507	4.48896394476767	4.36496941908903	4.35731526133698	4.51711682992199
Zfp113	5.51860272178181	5.44644456971769	5.51862399311744	5.53622496716637	5.64359166786558	5.60560527764753	5.49207954018914	5.28164139574074
Zfp12	6.74175358813994	6.59152962702074	6.65762264081491	6.56157574163553	6.75260475377679	6.66184424321471	6.63549933210203	6.57005796496312
Zfp13	6.52883809050521	6.48487921345183	6.81068114177262	6.89367459105684	6.72181176302377	6.81500810598031	6.57396178189175	6.70971700697514
Zfp131	6.13591380668036	6.00907105223911	5.94234977147481	6.00084593919721	6.11341384129833	5.99462268303067	6.1837408685638	6.12440459767014
Zfp14	6.39497229587626	6.37355523967118	6.33694973793378	6.31252400530322	6.41481570217375	6.30485019887147	6.40185938223662	6.41570991861531
Zfp141	6.20918248282607	5.91996568090362	6.0100585436841	5.91954308869351	5.9679233977455	5.87223960334185	5.89323569644388	5.82102846687338
Zfp142	7.07897330398831	6.83669287193269	6.914384688148	6.55967938378904	6.77108077377579	6.72808221344107	6.61243460252111	6.60594932508047
Zfp143	6.86975113676672	6.61970099489475	6.70737724492714	6.62067845013525	6.66771447286576	6.64567008107606	6.5996591413379	6.49759402305658
Zfp146	7.18278550614966	6.90618544792899	7.03631954843684	7.31967302058781	7.34353872084978	7.09934077100583	7.24506055251947	6.99261683634686
Zfp148	7.65092606512798	7.53027675145243	7.54862047754906	7.5960418142051	7.73293242376263	7.68929545014481	7.7167816008482	7.59673373049882
Zfp157	5.40072012965624	5.43400617549314	5.41163005219833	5.38232624883714	5.39487422601872	5.51310730758047	5.41494638615488	5.35469522747392
Zfp169	5.74091978904886	5.63516694092282	5.67227272666874	5.57715905773337	5.70992595408507	5.71454791945577	5.63718621549756	5.55065716525301
Zfp174	5.12285494545718	4.98803398466874	5.09532406591126	5.37101030719819	5.21868170174941	5.2065922764735	5.28968487346739	5.24785360258892
Zfp180	6.31480846943419	6.28615666898676	6.41500669965273	6.48258257065119	6.59472904970443	6.61217957446645	6.54555262868052	6.59122165175673
Zfp182	5.71885062754419	5.80722852043314	5.61849559097399	5.64094428951833	5.80843815026444	5.53956479168465	5.77575758821877	5.66773315813352
Zfp184	4.74907061029961	4.84108305513982	4.83259975704892	4.89475317558294	4.80944447373131	4.84456082891445	4.82875846146626	4.84516251187739
